,Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
687,3170,CA-2019-138695,28-05-2019,03-06-2019,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Tallahassee,Florida,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),62,13,19,0,COD
688,3421,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,262,2,78,0,Online
689,3422,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,182,8,84,0,Online
690,3423,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,131,7,7,0,COD
691,3424,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,OFF-BI-10002215,Office Supplies,Binders,"Wilson Jones Hanging View Binder, White, 1""",22,4,7,0,COD
692,3425,CA-2019-134803,28-05-2019,03-06-2019,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,Los Angeles,California,West,TEC-MA-10001972,Technology,Machines,Okidata C331dn Printer,558,2,41,0,COD
693,3532,CA-2019-155565,28-05-2019,28-05-2019,Same Day,EH-13765,Edward Hooks,Corporate,United States,New York City,New York,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,54,5,15,0,Online
694,7315,CA-2019-121377,28-05-2019,02-06-2019,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge,Illinois,Central,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,286,1,25,0,Cards
695,534,CA-2019-168753,29-05-2019,01-06-2019,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,979,5,274,0,Online
696,535,CA-2019-168753,29-05-2019,01-06-2019,Second Class,RL-19615,Rob Lucas,Consumer,United States,Montgomery,Alabama,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,22,5,11,0,Online
697,3958,CA-2019-156573,29-05-2019,02-06-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,OFF-BI-10002414,Office Supplies,Binders,GBC ProClick Spines for 32-Hole Punch,11,3,-8,0,Cards
698,3959,CA-2019-156573,29-05-2019,02-06-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,OFF-AR-10003732,Office Supplies,Art,Newell 333,4,2,0,0,COD
699,3960,CA-2019-156573,29-05-2019,02-06-2019,Standard Class,RB-19360,Raymond Buch,Consumer,United States,Nashville,Tennessee,South,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,44,3,14,0,Online
700,501,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22,2,-15,0,Online
701,502,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14,2,-11,0,Online
702,503,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801,2,50,0,Cards
703,504,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2,3,-1,0,COD
704,505,US-2019-105578,30-05-2019,04-06-2019,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,West,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32,1,11,0,COD
705,979,CA-2019-145499,30-05-2019,31-05-2019,First Class,RW-19690,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,South,OFF-BI-10000848,Office Supplies,Binders,Angle-D Ring Binders,3,2,-2,0,Cards
706,1234,CA-2019-153682,30-05-2019,01-06-2019,First Class,BG-11695,Brooke Gillingham,Corporate,United States,Cincinnati,Ohio,East,TEC-CO-10001046,Technology,Copiers,Canon Imageclass D680 Copier / Fax,839,2,69,0,Online
707,5301,CA-2019-113831,30-05-2019,03-06-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,2275,10,386,0,Online
708,5302,CA-2019-113831,30-05-2019,03-06-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1979,6,653,0,COD
709,5303,CA-2019-113831,30-05-2019,03-06-2019,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Springfield,Virginia,South,OFF-LA-10001297,Office Supplies,Labels,Avery 473,62,6,29,0,Cards
710,5471,CA-2019-158547,30-05-2019,04-06-2019,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,East,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123,5,9,0,Online
711,7067,CA-2019-147473,30-05-2019,03-06-2019,Standard Class,NL-18310,Nancy Lomonaco,Home Office,United States,Los Angeles,California,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,38,6,18,0,COD
712,7254,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364,3,109,0,Online
713,7255,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47,5,21,0,COD
714,7256,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49,4,13,0,Online
715,7257,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10003732,Office Supplies,Art,Newell 333,5,2,1,0,COD
716,7258,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629,6,301,0,COD
717,7259,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-AR-10000940,Office Supplies,Art,Newell 343,14,5,3,0,COD
718,7260,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45,7,21,0,Online
719,7261,CA-2019-152730,30-05-2019,04-06-2019,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,Central,TEC-PH-10000441,Technology,Phones,VTech DS6151,125,1,35,0,COD
720,7409,CA-2019-129728,30-05-2019,06-06-2019,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167,8,11,0,COD
721,8296,CA-2019-166380,30-05-2019,03-06-2019,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,South,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",26,9,12,0,COD
722,8297,CA-2019-166380,30-05-2019,03-06-2019,Standard Class,EB-13750,Edward Becker,Corporate,United States,Arlington,Virginia,South,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,111,2,26,0,Online
723,9718,CA-2019-108210,30-05-2019,31-05-2019,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,Central,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79,5,7,0,COD
724,9719,CA-2019-108210,30-05-2019,31-05-2019,Same Day,AT-10735,Annie Thurman,Consumer,United States,Houston,Texas,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,223,5,11,0,COD
725,8901,CA-2019-150483,31-05-2019,04-06-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32,3,-12,0,Online
726,8902,CA-2019-150483,31-05-2019,04-06-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18,4,6,0,COD
727,8903,CA-2019-150483,31-05-2019,04-06-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191,3,-38,0,COD
728,8904,CA-2019-150483,31-05-2019,04-06-2019,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,Central,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10,2,3,0,Online
729,9631,CA-2019-168844,31-05-2019,06-06-2019,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7,3,2,0,COD
730,9632,CA-2019-168844,31-05-2019,06-06-2019,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,East,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179,6,88,0,COD
731,2851,US-2019-128293,02-06-2019,05-06-2019,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64,1,-12,0,Online
732,7211,US-2019-119046,02-06-2019,06-06-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30,3,13,0,COD
733,7212,US-2019-119046,02-06-2019,06-06-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51,12,18,0,Online
734,7213,US-2019-119046,02-06-2019,06-06-2019,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11,3,3,0,COD
735,9938,CA-2019-164889,03-06-2019,06-06-2019,Second Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71,2,-1,0,COD
736,70,CA-2019-119823,04-06-2019,06-06-2019,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,South,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75,2,35,0,COD
737,238,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25,5,9,0,Online
738,239,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419,5,-356,0,COD
739,240,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11,3,-4,0,Online
740,241,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31,2,11,0,Online
741,242,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177,5,-120,0,Online
742,243,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4,3,-2,0,COD
743,244,CA-2019-157749,04-06-2019,09-06-2019,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7,2,1,0,COD
744,2602,CA-2019-165848,04-06-2019,04-06-2019,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14,3,7,0,COD
745,2603,CA-2019-165848,04-06-2019,04-06-2019,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349,3,364,0,Online
746,2604,CA-2019-165848,04-06-2019,04-06-2019,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,East,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,136,1,5,0,COD
747,2605,CA-2019-165848,04-06-2019,04-06-2019,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",61,4,20,0,COD
748,1134,US-2019-134908,05-06-2019,09-06-2019,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124,4,-23,0,COD
749,1135,US-2019-134908,05-06-2019,09-06-2019,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-LA-10000973,Office Supplies,Labels,Avery 502,7,3,2,0,COD
750,3727,CA-2019-165169,05-06-2019,11-06-2019,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360,2,93,0,COD
751,3728,CA-2019-165169,05-06-2019,11-06-2019,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11,2,2,0,Online
752,3729,CA-2019-165169,05-06-2019,11-06-2019,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,14,3,6,0,COD
753,5523,CA-2019-110982,05-06-2019,07-06-2019,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,West,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21,6,7,0,COD
754,5524,CA-2019-110982,05-06-2019,07-06-2019,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,West,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58,4,15,0,Online
755,9375,CA-2019-149671,05-06-2019,09-06-2019,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61,6,15,0,COD
756,265,CA-2019-125318,06-06-2019,13-06-2019,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328,4,28,0,COD
757,434,CA-2019-127369,06-06-2019,07-06-2019,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,East,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714,5,207,0,COD
758,5085,CA-2019-108350,06-06-2019,09-06-2019,Second Class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,105,4,48,0,COD
759,5532,US-2019-167472,06-06-2019,07-06-2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179,6,75,0,COD
760,5533,US-2019-167472,06-06-2019,07-06-2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26,3,5,0,COD
761,5534,US-2019-167472,06-06-2019,07-06-2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323,3,129,0,COD
762,5535,US-2019-167472,06-06-2019,07-06-2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59,3,28,0,Online
763,5536,US-2019-167472,06-06-2019,07-06-2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64,3,30,0,COD
764,5537,US-2019-167472,06-06-2019,07-06-2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11,3,5,0,COD
765,5538,US-2019-167472,06-06-2019,07-06-2019,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12,2,6,0,Online
766,9120,US-2019-155971,06-06-2019,12-06-2019,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22,7,10,0,COD
767,9121,US-2019-155971,06-06-2019,12-06-2019,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99,5,46,0,COD
768,9661,CA-2019-160717,06-06-2019,11-06-2019,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023,9,226,0,COD
769,9662,CA-2019-160717,06-06-2019,11-06-2019,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26,2,3,0,Online
770,9663,CA-2019-160717,06-06-2019,11-06-2019,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477,3,161,0,Online
771,9898,CA-2019-112830,06-06-2019,10-06-2019,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,East,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,466,3,34,0,COD
772,9899,CA-2019-112830,06-06-2019,10-06-2019,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",82,2,0,0,Online
773,3149,CA-2019-120558,07-06-2019,10-06-2019,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32,5,15,0,COD
774,3577,CA-2019-103163,07-06-2019,11-06-2019,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,West,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,4,1,1,0,Online
775,3578,CA-2019-103163,07-06-2019,11-06-2019,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,West,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4,1,2,0,COD
